modelo,macro_f1,balanced_accuracy,precision_alta,recall_alta,f1_alta,support_alta,precision_baja,recall_baja,f1_baja,support_baja,precision_media,recall_media,f1_media,support_media,inference_seconds,fit_seconds
Persistencia,0.4092073182130144,0.4090682324046358,0.485,0.4801980198019802,0.48258706467661694,202,0.4482758620689655,0.4504950495049505,0.44938271604938274,202,0.2947976878612717,0.29651162790697677,0.2956521739130435,172,0.0,
MLP,0.37861134313273676,0.41987105687312914,0.4316109422492401,0.7029702970297029,0.5348399246704332,202,0.46153846153846156,0.4752475247524752,0.4682926829268293,202,0.358974358974359,0.08139534883720931,0.13270142180094788,172,0.002553700003772974,0.41683040000498295
Random_Forest,0.3777732669945791,0.37742727761148215,0.4576271186440678,0.400990099009901,0.42744063324538256,202,0.39555555555555555,0.4405940594059406,0.4168618266978923,202,0.28735632183908044,0.29069767441860467,0.28901734104046245,172,0.061518500006059185,0.6574396999931196
SVM_RBF,0.368923850824391,0.3694642720085963,0.4,0.42574257425742573,0.41247002398081534,202,0.37681159420289856,0.38613861386138615,0.38141809290953543,202,0.33116883116883117,0.29651162790697677,0.3128834355828221,172,0.1491336000035517,7.046129599999404
Regresion_Logistica,0.3581281936518593,0.358200936372707,0.3644859813084112,0.38613861386138615,0.375,202,0.3842364532019704,0.38613861386138615,0.3851851851851852,202,0.3270440251572327,0.3023255813953488,0.31419939577039274,172,0.0017480999958934262,0.21966329999850132
XGBoost,0.3543755511647922,0.35217591526594516,0.4659090909090909,0.40594059405940597,0.43386243386243384,202,0.35233160621761656,0.33663366336633666,0.34430379746835443,202,0.2608695652173913,0.313953488372093,0.2849604221635884,172,0.010073500001453795,3.283664400005364
DummyClassifier,0.17309340188517566,0.3333333333333333,0.3506944444444444,1.0,0.519280205655527,202,0.0,0.0,0.0,202,0.0,0.0,0.0,172,0.00010540000221226364,
