zone_id,ciudad,region,period_start,target_period_start,target_rx5day_mm,amenaza_mes,target_amenaza,prediccion,correcta
portoviejo,Portoviejo,Litoral,2020-12-01,2021-01-01,87.37258291244507,Baja,Alta,Baja,False
puyo,Puyo,Amazonía,2020-12-01,2021-01-01,194.67371082305908,Alta,Alta,Alta,True
quito,Quito,Sierra,2020-12-01,2021-01-01,116.22661685943604,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2020-12-01,2021-01-01,48.0398473739624,Media,Media,Media,True
salinas,Salinas,Litoral,2020-12-01,2021-01-01,37.36426544189453,Baja,Media,Baja,False
tena,Tena,Amazonía,2020-12-01,2021-01-01,165.79784619808197,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-01-01,2021-02-01,206.7702603340149,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2021-01-01,2021-02-01,109.65296506881714,Media,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2021-01-01,2021-02-01,107.16259670257568,Alta,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2021-01-01,2021-02-01,57.29369854927063,Alta,Media,Alta,False
loja,Loja,Sierra,2021-01-01,2021-02-01,73.32052826881409,Alta,Alta,Media,False
machala,Machala,Litoral,2021-01-01,2021-02-01,30.859917998313904,Media,Baja,Alta,False
portoviejo,Portoviejo,Litoral,2021-01-01,2021-02-01,54.71382647752762,Alta,Media,Alta,False
puyo,Puyo,Amazonía,2021-01-01,2021-02-01,109.89808464050292,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-01-01,2021-02-01,72.96897411346436,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-01-01,2021-02-01,71.08173084259033,Media,Alta,Media,False
salinas,Salinas,Litoral,2021-01-01,2021-02-01,13.71274834871292,Media,Baja,Baja,True
tena,Tena,Amazonía,2021-01-01,2021-02-01,129.7859878540039,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-02-01,2021-03-01,145.33144330978394,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2021-02-01,2021-03-01,75.20937156677246,Alta,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2021-02-01,2021-03-01,162.03346157073975,Alta,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2021-02-01,2021-03-01,237.6172542572021,Media,Alta,Alta,True
loja,Loja,Sierra,2021-02-01,2021-03-01,84.48347854614258,Alta,Alta,Media,False
machala,Machala,Litoral,2021-02-01,2021-03-01,118.03074169158936,Baja,Alta,Media,False
portoviejo,Portoviejo,Litoral,2021-02-01,2021-03-01,104.84970951080322,Media,Alta,Alta,True
puyo,Puyo,Amazonía,2021-02-01,2021-03-01,116.00569248199464,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-02-01,2021-03-01,112.50823402404784,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-02-01,2021-03-01,88.91462898254395,Alta,Alta,Media,False
salinas,Salinas,Litoral,2021-02-01,2021-03-01,52.64982271194458,Baja,Media,Baja,False
tena,Tena,Amazonía,2021-02-01,2021-03-01,164.03927040100098,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-03-01,2021-04-01,166.66959190368652,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2021-03-01,2021-04-01,73.21990251541138,Alta,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2021-03-01,2021-04-01,93.03910255432127,Alta,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2021-03-01,2021-04-01,93.09182453155518,Alta,Alta,Alta,True
loja,Loja,Sierra,2021-03-01,2021-04-01,52.26761817932129,Alta,Media,Media,True
machala,Machala,Litoral,2021-03-01,2021-04-01,69.28477394580841,Alta,Media,Alta,False
portoviejo,Portoviejo,Litoral,2021-03-01,2021-04-01,47.72636795043945,Alta,Media,Alta,False
puyo,Puyo,Amazonía,2021-03-01,2021-04-01,83.84542179107666,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-03-01,2021-04-01,126.6189193725586,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-03-01,2021-04-01,64.88530421257019,Alta,Media,Media,True
salinas,Salinas,Litoral,2021-03-01,2021-04-01,27.469257593154907,Media,Baja,Media,False
tena,Tena,Amazonía,2021-03-01,2021-04-01,104.07457613945007,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-04-01,2021-05-01,110.94885349273682,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2021-04-01,2021-05-01,71.90624618530273,Alta,Alta,Baja,False
esmeraldas,Esmeraldas,Litoral,2021-04-01,2021-05-01,80.05367374420166,Alta,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2021-04-01,2021-05-01,83.98189783096313,Alta,Alta,Alta,True
loja,Loja,Sierra,2021-04-01,2021-05-01,49.33638858795166,Media,Media,Media,True
machala,Machala,Litoral,2021-04-01,2021-05-01,48.206719398498535,Media,Media,Media,True
portoviejo,Portoviejo,Litoral,2021-04-01,2021-05-01,34.5877697467804,Media,Baja,Baja,True
puyo,Puyo,Amazonía,2021-04-01,2021-05-01,93.62614011764526,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-04-01,2021-05-01,122.14235782623292,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-04-01,2021-05-01,69.1345043182373,Media,Media,Media,True
salinas,Salinas,Litoral,2021-04-01,2021-05-01,21.135859072208405,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-04-01,2021-05-01,113.20075511932372,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-05-01,2021-06-01,46.08288884162903,Alta,Media,Alta,False
cuenca,Cuenca,Sierra,2021-05-01,2021-06-01,34.16773700714111,Alta,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2021-05-01,2021-06-01,37.78927564620972,Alta,Media,Baja,False
guayaquil,Guayaquil,Litoral,2021-05-01,2021-06-01,45.015183448791504,Alta,Media,Media,True
loja,Loja,Sierra,2021-05-01,2021-06-01,50.329132080078125,Media,Media,Baja,False
machala,Machala,Litoral,2021-05-01,2021-06-01,28.77898943424225,Media,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2021-05-01,2021-06-01,11.967311978340147,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-05-01,2021-06-01,112.88455200195312,Alta,Alta,Media,False
quito,Quito,Sierra,2021-05-01,2021-06-01,77.62284278869629,Alta,Alta,Media,False
riobamba,Riobamba,Sierra,2021-05-01,2021-06-01,54.88353180885315,Media,Media,Baja,False
salinas,Salinas,Litoral,2021-05-01,2021-06-01,12.368646144866943,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-05-01,2021-06-01,149.99195528030396,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-06-01,2021-07-01,25.28325492143631,Media,Baja,Media,False
cuenca,Cuenca,Sierra,2021-06-01,2021-07-01,32.9501748085022,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2021-06-01,2021-07-01,17.54254847764969,Media,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2021-06-01,2021-07-01,22.05046570301056,Media,Baja,Media,False
loja,Loja,Sierra,2021-06-01,2021-07-01,29.18219304084778,Media,Baja,Baja,True
machala,Machala,Litoral,2021-06-01,2021-07-01,13.230798482894896,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2021-06-01,2021-07-01,2.5067075341939926,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-06-01,2021-07-01,83.55947208404541,Alta,Alta,Media,False
quito,Quito,Sierra,2021-06-01,2021-07-01,79.95647311210632,Alta,Alta,Media,False
riobamba,Riobamba,Sierra,2021-06-01,2021-07-01,38.81087684631348,Media,Media,Baja,False
salinas,Salinas,Litoral,2021-06-01,2021-07-01,3.779124990105629,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-06-01,2021-07-01,92.75723934173584,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-07-01,2021-08-01,52.0528712272644,Baja,Media,Media,True
cuenca,Cuenca,Sierra,2021-07-01,2021-08-01,17.106745660305023,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2021-07-01,2021-08-01,21.35641384124756,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2021-07-01,2021-08-01,32.261544704437256,Baja,Baja,Baja,True
loja,Loja,Sierra,2021-07-01,2021-08-01,16.61136069893837,Baja,Baja,Baja,True
machala,Machala,Litoral,2021-07-01,2021-08-01,10.86324954032898,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2021-07-01,2021-08-01,6.7921421229839325,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-07-01,2021-08-01,45.26954174041748,Alta,Media,Media,True
quito,Quito,Sierra,2021-07-01,2021-08-01,63.1248881816864,Alta,Media,Media,True
riobamba,Riobamba,Sierra,2021-07-01,2021-08-01,20.227309226989743,Media,Baja,Baja,True
salinas,Salinas,Litoral,2021-07-01,2021-08-01,7.225681867450476,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-07-01,2021-08-01,60.64988422393799,Alta,Media,Media,True
babahoyo,Babahoyo,Litoral,2021-08-01,2021-09-01,68.19337153434753,Media,Media,Media,True
cuenca,Cuenca,Sierra,2021-08-01,2021-09-01,26.912129163742065,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2021-08-01,2021-09-01,26.09222382307053,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2021-08-01,2021-09-01,43.71728229522705,Baja,Media,Baja,False
loja,Loja,Sierra,2021-08-01,2021-09-01,17.045544624328613,Baja,Baja,Baja,True
machala,Machala,Litoral,2021-08-01,2021-09-01,8.980263411998749,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2021-08-01,2021-09-01,7.128217443823814,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-08-01,2021-09-01,18.056050062179565,Media,Baja,Media,False
quito,Quito,Sierra,2021-08-01,2021-09-01,75.6601333618164,Media,Alta,Media,False
riobamba,Riobamba,Sierra,2021-08-01,2021-09-01,25.143563449382786,Baja,Baja,Baja,True
salinas,Salinas,Litoral,2021-08-01,2021-09-01,16.05848455429077,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-08-01,2021-09-01,33.03039747476578,Media,Baja,Media,False
babahoyo,Babahoyo,Litoral,2021-09-01,2021-10-01,31.846800804138184,Media,Baja,Media,False
cuenca,Cuenca,Sierra,2021-09-01,2021-10-01,50.592602491378784,Baja,Media,Baja,False
esmeraldas,Esmeraldas,Litoral,2021-09-01,2021-10-01,23.22431218624115,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2021-09-01,2021-10-01,31.053418934345245,Media,Baja,Baja,True
loja,Loja,Sierra,2021-09-01,2021-10-01,74.84143161773682,Baja,Alta,Baja,False
machala,Machala,Litoral,2021-09-01,2021-10-01,48.18612289428711,Baja,Media,Baja,False
portoviejo,Portoviejo,Litoral,2021-09-01,2021-10-01,4.627588927745819,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-09-01,2021-10-01,96.34755992889404,Baja,Alta,Media,False
quito,Quito,Sierra,2021-09-01,2021-10-01,73.17626953125,Alta,Alta,Media,False
riobamba,Riobamba,Sierra,2021-09-01,2021-10-01,59.1383581161499,Baja,Media,Media,True
salinas,Salinas,Litoral,2021-09-01,2021-10-01,5.679844260215759,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-09-01,2021-10-01,144.86146116256714,Baja,Alta,Media,False
babahoyo,Babahoyo,Litoral,2021-10-01,2021-11-01,49.939260482788086,Baja,Media,Media,True
cuenca,Cuenca,Sierra,2021-10-01,2021-11-01,79.79934310913086,Media,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2021-10-01,2021-11-01,28.62026309967041,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2021-10-01,2021-11-01,31.76202964782715,Baja,Baja,Baja,True
loja,Loja,Sierra,2021-10-01,2021-11-01,58.18406963348389,Alta,Media,Media,True
machala,Machala,Litoral,2021-10-01,2021-11-01,20.65604138374329,Media,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2021-10-01,2021-11-01,14.846211940050123,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-10-01,2021-11-01,123.2128791809082,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-10-01,2021-11-01,114.27210330963136,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-10-01,2021-11-01,52.04415655136109,Media,Media,Media,True
salinas,Salinas,Litoral,2021-10-01,2021-11-01,2.50624617934227,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-10-01,2021-11-01,129.7070803642273,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2021-11-01,2021-12-01,54.04972553253174,Media,Media,Alta,False
cuenca,Cuenca,Sierra,2021-11-01,2021-12-01,74.00137519836426,Alta,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2021-11-01,2021-12-01,49.48762965202332,Baja,Media,Baja,False
guayaquil,Guayaquil,Litoral,2021-11-01,2021-12-01,15.700719863176346,Baja,Baja,Baja,True
loja,Loja,Sierra,2021-11-01,2021-12-01,67.87461709976196,Media,Media,Media,True
machala,Machala,Litoral,2021-11-01,2021-12-01,36.50054013729096,Baja,Baja,Media,False
portoviejo,Portoviejo,Litoral,2021-11-01,2021-12-01,35.43726688623428,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2021-11-01,2021-12-01,97.24902248382568,Alta,Alta,Alta,True
quito,Quito,Sierra,2021-11-01,2021-12-01,116.82293701171876,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2021-11-01,2021-12-01,47.75201034545898,Media,Media,Media,True
salinas,Salinas,Litoral,2021-11-01,2021-12-01,10.702664971351624,Baja,Baja,Baja,True
tena,Tena,Amazonía,2021-11-01,2021-12-01,116.16291642189026,Alta,Alta,Alta,True
