fase,modelo,config_id,fold,fit_seconds,macro_f1,balanced_accuracy,precision_alta,recall_alta,f1_alta,support_alta,precision_baja,recall_baja,f1_baja,support_baja,precision_media,recall_media,f1_media,support_media,params
B,MLP,8,F2,1.0169293000071775,0.31688900714549756,0.32098833146441746,0.28888888888888886,0.3023255813953488,0.29545454545454547,129,0.3258426966292135,0.4027777777777778,0.36024844720496896,144,0.3445378151260504,0.2578616352201258,0.2949640287769784,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""tanh""}"
B,MLP,8,F3,1.036945800005924,0.34083379568514155,0.34728079526737243,0.3983739837398374,0.34265734265734266,0.3684210526315789,143,0.33163265306122447,0.4642857142857143,0.3869047619047619,140,0.30973451327433627,0.2348993288590604,0.26717557251908397,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""tanh""}"
B,MLP,8,F4,0.9061958000093,0.3566213228444761,0.3783154117795721,0.4444444444444444,0.46601941747572817,0.4549763033175355,206,0.379182156133829,0.5425531914893617,0.44638949671772427,188,0.25274725274725274,0.12637362637362637,0.1684981684981685,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""tanh""}"
B,MLP,9,F1,0.25651740000466816,0.26528568184554496,0.33323310564216535,0.265625,0.1619047619047619,0.20118343195266272,105,0.37209302325581395,0.08602150537634409,0.13973799126637554,186,0.3261538461538461,0.75177304964539,0.45493562231759654,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,9,F2,0.30979490000754595,0.2433335414604941,0.29317703508686394,0.22448979591836735,0.17054263565891473,0.19383259911894274,129,0.20588235294117646,0.04861111111111111,0.07865168539325842,144,0.35,0.660377358490566,0.45751633986928103,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,9,F3,0.34173749999899883,0.2930847352351235,0.3510662715360702,0.3170731707317073,0.18181818181818182,0.2311111111111111,143,0.3939393939393939,0.09285714285714286,0.15028901734104047,140,0.3659305993690852,0.7785234899328859,0.4978540772532189,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,9,F4,1.1528264999942621,0.3494977046896421,0.3525565359380687,0.4418604651162791,0.46116504854368934,0.4513064133016627,206,0.29605263157894735,0.2393617021276596,0.2647058823529412,188,0.31100478468899523,0.35714285714285715,0.33248081841432225,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,10,F1,1.099361399988993,0.305682982084805,0.3093462322014141,0.22772277227722773,0.21904761904761905,0.22330097087378642,105,0.36942675159235666,0.3118279569892473,0.33819241982507287,186,0.3218390804597701,0.3971631205673759,0.35555555555555557,141,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,10,F2,0.9631626000045799,0.3227020891766179,0.3233468220304552,0.2932330827067669,0.3023255813953488,0.29770992366412213,129,0.34782608695652173,0.2777777777777778,0.3088803088803089,144,0.33695652173913043,0.389937106918239,0.36151603498542273,159,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,10,F3,1.0001324000040768,0.36407705278274877,0.3640073572959479,0.4434782608695652,0.35664335664335667,0.3953488372093023,143,0.37037037037037035,0.2857142857142857,0.3225806451612903,140,0.32057416267942584,0.44966442953020136,0.3743016759776536,149,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
