fase,modelo,config_id,fold,fit_seconds,macro_f1,balanced_accuracy,precision_alta,recall_alta,f1_alta,support_alta,precision_baja,recall_baja,f1_baja,support_baja,precision_media,recall_media,f1_media,support_media,params
A,MLP,3,F2,4.7002141999983,0.3167021492813209,0.31651918482765345,0.2624113475177305,0.2868217054263566,0.2740740740740741,129,0.3559322033898305,0.2916666666666667,0.32061068702290074,144,0.34104046242774566,0.3710691823899371,0.35542168674698793,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,3,F3,1.9392872000025818,0.3288549154248412,0.3358596660610083,0.34444444444444444,0.21678321678321677,0.26609442060085836,143,0.35772357723577236,0.3142857142857143,0.33460076045627374,140,0.3242009132420091,0.47651006711409394,0.3858695652173913,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,3,F4,4.2364777000038885,0.3495013329588368,0.34959930931837563,0.3744075829383886,0.38349514563106796,0.37889688249400477,206,0.3592814371257485,0.3191489361702128,0.3380281690140845,188,0.3181818181818182,0.34615384615384615,0.33157894736842103,182,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,4,F1,0.8904291999933776,0.3276542463559845,0.3282032007495288,0.25217391304347825,0.2761904761904762,0.2636363636363636,105,0.43646408839779005,0.42473118279569894,0.4305177111716621,186,0.29411764705882354,0.28368794326241137,0.2888086642599278,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,4,F2,1.1945608999958495,0.3070202952466406,0.30870833536476366,0.2753623188405797,0.29457364341085274,0.2846441947565543,129,0.33548387096774196,0.3611111111111111,0.34782608695652173,144,0.30935251798561153,0.27044025157232704,0.28859060402684567,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,4,F3,1.4248207999917213,0.33332536505381954,0.3331309629967348,0.36,0.3146853146853147,0.3358208955223881,143,0.3219178082191781,0.3357142857142857,0.32867132867132864,140,0.32298136645962733,0.348993288590604,0.33548387096774196,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,4,F4,2.4713876999885542,0.3642701246863234,0.36821169603652565,0.4117647058823529,0.5097087378640777,0.455531453362256,206,0.375,0.2872340425531915,0.3253012048192771,188,0.3163841807909605,0.3076923076923077,0.31197771587743733,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.01, ""model__activation"": ""tanh""}"
A,MLP,5,F1,2.8658489999943413,0.35092987050425317,0.3517676024882614,0.25,0.2761904761904762,0.26244343891402716,105,0.4573170731707317,0.4032258064516129,0.42857142857142855,186,0.34868421052631576,0.375886524822695,0.36177474402730375,141,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.0003, ""model__activation"": ""relu""}"
A,MLP,5,F2,2.1334473000024445,0.370310753409345,0.3712794354248939,0.31788079470198677,0.37209302325581395,0.34285714285714286,129,0.40714285714285714,0.3958333333333333,0.4014084507042254,144,0.3900709219858156,0.34591194968553457,0.36666666666666664,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.0003, ""model__activation"": ""relu""}"
A,MLP,5,F3,3.610179099996458,0.35200096246439827,0.35834076438103285,0.3669724770642202,0.27972027972027974,0.31746031746031744,143,0.3867403314917127,0.5,0.43613707165109034,140,0.30985915492957744,0.2953020134228188,0.3024054982817869,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.0003, ""model__activation"": ""relu""}"
A,MLP,5,F4,3.2143107000010787,0.38569600109585406,0.3869710644653838,0.45495495495495497,0.49029126213592233,0.4719626168224299,206,0.3652694610778443,0.324468085106383,0.3436619718309859,188,0.33689839572192515,0.34615384615384615,0.34146341463414637,182,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.0003, ""model__activation"": ""relu""}"
A,MLP,6,F1,0.274601299999631,0.34180644848837066,0.34430172892767263,0.23157894736842105,0.20952380952380953,0.22,105,0.47435897435897434,0.3978494623655914,0.4327485380116959,186,0.3314917127071823,0.425531914893617,0.37267080745341613,141,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 128, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
