fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,Random_Forest,21,0.335889257113963,0.03397433024194178,0.3395300590094324,0.2715967426116444,15.491828500002157,"{""n_estimators"": 500, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.6, ""max_depth"": 8, ""class_weight"": ""balanced_subsample"", ""bootstrap"": true}"
A,Random_Forest,17,0.3346248247638716,0.027030057770450124,0.34079566535807115,0.27817194659032546,4.811885200004326,"{""n_estimators"": 700, ""min_samples_split"": 2, ""min_samples_leaf"": 3, ""max_features"": ""log2"", ""max_depth"": 8, ""class_weight"": null, ""bootstrap"": true}"
A,Random_Forest,25,0.33241855884002924,0.029561912898675415,0.33623689773081145,0.2951934533442775,3.147107099997811,"{""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": ""log2"", ""max_depth"": null, ""class_weight"": ""balanced_subsample"", ""bootstrap"": true}"
A,Random_Forest,4,0.3319806178550526,0.023498710732239702,0.33508761736596554,0.2989840801931567,5.191122500007623,"{""n_estimators"": 500, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""max_depth"": 20, ""class_weight"": ""balanced_subsample"", ""bootstrap"": true}"
A,Random_Forest,5,0.3300421229963913,0.025740539647700234,0.331059680808289,0.30287577440998076,8.780071500004851,"{""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.4, ""max_depth"": 16, ""class_weight"": null, ""bootstrap"": true}"
A,Random_Forest,18,0.3216573808553595,0.01094629546166513,0.3244381186233082,0.30151488272395927,2.3343284000002313,"{""n_estimators"": 300, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": ""log2"", ""max_depth"": null, ""class_weight"": null, ""bootstrap"": true}"
A,XGBoost,6,0.3591037812191596,0.028524243832109955,0.3609206479537389,0.3610890276277497,16.524428799995803,"{""subsample"": 1.0, ""reg_lambda"": 10.0, ""reg_alpha"": 0.0, ""n_estimators"": 450, ""min_child_weight"": 2, ""max_depth"": 4, ""learning_rate"": 0.05, ""gamma"": 0.05, ""colsample_bytree"": 0.85}"
A,XGBoost,30,0.35128688358401755,0.02322195643080666,0.35538033305958155,0.31013068176649117,10.32332110000425,"{""subsample"": 0.75, ""reg_lambda"": 0.5, ""reg_alpha"": 0.01, ""n_estimators"": 600, ""min_child_weight"": 1, ""max_depth"": 2, ""learning_rate"": 0.02, ""gamma"": 0.1, ""colsample_bytree"": 0.55}"
A,XGBoost,11,0.35090230117545923,0.01905007627522233,0.3521389745143503,0.3265306436620503,31.753390800004127,"{""subsample"": 0.75, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 200, ""min_child_weight"": 2, ""max_depth"": 8, ""learning_rate"": 0.03, ""gamma"": 0.25, ""colsample_bytree"": 0.7}"
A,XGBoost,12,0.3499348309379583,0.03523031603220411,0.35166440832960716,0.335652140438774,6.370075200000429,"{""subsample"": 1.0, ""reg_lambda"": 1.0, ""reg_alpha"": 0.5, ""n_estimators"": 300, ""min_child_weight"": 8, ""max_depth"": 3, ""learning_rate"": 0.1, ""gamma"": 0.25, ""colsample_bytree"": 0.55}"
